#,ambientTemperature(*C),ambientTemperaturePMSensor(*C),DateTime,Date,hour
2216,23,22,7/15/2024 21:41,7/15/2024,21
2217,22.98,22,7/15/2024 21:45,7/15/2024,21
2218,23.03,22.06,7/15/2024 21:48,7/15/2024,21
2219,23.11,22.09,7/15/2024 21:52,7/15/2024,21
2220,23.07,22.08,7/15/2024 21:55,7/15/2024,21
2221,23.13,22.08,7/15/2024 21:59,7/15/2024,21
2222,23.11,22.1,7/15/2024 22:02,7/15/2024,22
2223,23.13,22.13,7/15/2024 22:06,7/15/2024,22
2224,23.1,22.16,7/15/2024 22:09,7/15/2024,22
2225,23.17,22.2,7/15/2024 22:13,7/15/2024,22
2226,23.1,22.17,7/15/2024 22:16,7/15/2024,22
2227,23.04,22.06,7/15/2024 22:20,7/15/2024,22
2228,23.04,22,7/15/2024 22:27,7/15/2024,22
2229,23.04,22,7/15/2024 22:30,7/15/2024,22
2230,23.01,22.01,7/15/2024 22:33,7/15/2024,22
2231,23.04,22.05,7/15/2024 22:36,7/15/2024,22
2232,23.03,22.06,7/15/2024 22:43,7/15/2024,22
2233,22.98,22.06,7/15/2024 22:49,7/15/2024,22
2234,23,22.07,7/15/2024 22:54,7/15/2024,22
2235,22.98,22.07,7/15/2024 22:57,7/15/2024,22
2236,22.97,22.09,7/15/2024 23:00,7/15/2024,23
2237,23.04,22.08,7/15/2024 23:03,7/15/2024,23
2238,22.98,22.09,7/15/2024 23:06,7/15/2024,23
2239,22.97,22.06,7/15/2024 23:09,7/15/2024,23
2240,23,22.03,7/15/2024 23:13,7/15/2024,23
2241,23,22.02,7/15/2024 23:17,7/15/2024,23
2242,22.96,21.97,7/15/2024 23:20,7/15/2024,23
2243,22.97,21.93,7/15/2024 23:27,7/15/2024,23
2244,22.93,21.88,7/15/2024 23:30,7/15/2024,23
2245,22.94,21.9,7/15/2024 23:33,7/15/2024,23
2246,22.93,21.88,7/15/2024 23:38,7/15/2024,23
2247,22.9,21.83,7/15/2024 23:42,7/15/2024,23
2248,22.82,21.78,7/15/2024 23:45,7/15/2024,23
2249,22.89,21.79,7/15/2024 23:48,7/15/2024,23
2250,22.87,21.78,7/15/2024 23:51,7/15/2024,23
2251,22.9,21.79,7/15/2024 23:54,7/15/2024,23
2252,22.93,21.79,7/15/2024 23:57,7/15/2024,23
2253,22.9,21.8,7/16/2024 0:01,7/16/2024,0
2254,22.9,21.8,7/16/2024 0:04,7/16/2024,0
2255,22.87,21.75,7/16/2024 0:14,7/16/2024,0
2256,22.91,21.8,7/16/2024 0:14,7/16/2024,0
2257,22.89,21.74,7/16/2024 0:17,7/16/2024,0
2258,22.86,21.69,7/16/2024 0:21,7/16/2024,0
2259,22.85,21.69,7/16/2024 0:25,7/16/2024,0
2260,22.83,21.64,7/16/2024 0:29,7/16/2024,0
2261,22.77,21.61,7/16/2024 0:34,7/16/2024,0
2262,22.8,21.61,7/16/2024 0:38,7/16/2024,0
2263,22.79,21.64,7/16/2024 0:41,7/16/2024,0
2264,22.73,21.61,7/16/2024 0:44,7/16/2024,0
2265,22.76,21.59,7/16/2024 0:47,7/16/2024,0
2266,22.77,21.58,7/16/2024 0:50,7/16/2024,0
2267,22.74,21.56,7/16/2024 0:54,7/16/2024,0
2268,22.74,21.52,7/16/2024 0:58,7/16/2024,0
2269,22.77,21.52,7/16/2024 1:02,7/16/2024,1
2270,22.79,21.49,7/16/2024 1:05,7/16/2024,1
2271,22.69,21.45,7/16/2024 1:08,7/16/2024,1
2272,22.66,21.39,7/16/2024 1:11,7/16/2024,1
2273,22.63,21.33,7/16/2024 1:15,7/16/2024,1
2274,22.64,21.32,7/16/2024 1:18,7/16/2024,1
2275,22.67,21.3,7/16/2024 1:21,7/16/2024,1
2276,22.63,21.29,7/16/2024 1:28,7/16/2024,1
2277,22.62,21.27,7/16/2024 1:31,7/16/2024,1
2278,22.58,21.27,7/16/2024 1:35,7/16/2024,1
2279,22.55,21.25,7/16/2024 1:38,7/16/2024,1
2280,22.53,21.24,7/16/2024 1:41,7/16/2024,1
2281,22.56,21.22,7/16/2024 1:44,7/16/2024,1
2282,22.5,21.19,7/16/2024 1:48,7/16/2024,1
2283,22.46,21.17,7/16/2024 1:51,7/16/2024,1
2284,22.49,21.17,7/16/2024 1:55,7/16/2024,1
2285,22.48,21.17,7/16/2024 1:58,7/16/2024,1
2286,22.53,21.17,7/16/2024 2:02,7/16/2024,2
2287,22.52,21.19,7/16/2024 2:05,7/16/2024,2
2288,22.49,21.18,7/16/2024 2:09,7/16/2024,2
2289,22.53,21.19,7/16/2024 2:13,7/16/2024,2
2290,22.49,21.19,7/16/2024 2:16,7/16/2024,2
2291,22.53,21.17,7/16/2024 2:20,7/16/2024,2
2292,22.5,21.18,7/16/2024 2:23,7/16/2024,2
2293,22.49,21.16,7/16/2024 2:26,7/16/2024,2
2294,22.5,21.11,7/16/2024 2:29,7/16/2024,2
2295,22.48,21.09,7/16/2024 2:32,7/16/2024,2
2296,22.48,21.06,7/16/2024 2:35,7/16/2024,2
2297,22.48,21.03,7/16/2024 2:39,7/16/2024,2
2298,22.48,21.02,7/16/2024 2:42,7/16/2024,2
2299,22.48,21.01,7/16/2024 2:45,7/16/2024,2
2300,22.4,21,7/16/2024 2:48,7/16/2024,2
2301,22.38,20.97,7/16/2024 2:51,7/16/2024,2
2302,22.39,20.95,7/16/2024 2:55,7/16/2024,2
2303,22.38,20.92,7/16/2024 3:00,7/16/2024,3
2304,22.29,20.9,7/16/2024 3:04,7/16/2024,3
2305,22.28,20.85,7/16/2024 3:07,7/16/2024,3
2306,22.28,20.84,7/16/2024 3:11,7/16/2024,3
2307,22.29,20.84,7/16/2024 3:14,7/16/2024,3
2308,22.23,20.82,7/16/2024 3:17,7/16/2024,3
2309,22.16,20.78,7/16/2024 3:21,7/16/2024,3
2310,22.16,20.76,7/16/2024 3:25,7/16/2024,3
2311,22.09,20.72,7/16/2024 3:28,7/16/2024,3
2312,22.15,20.68,7/16/2024 3:31,7/16/2024,3
2313,22.15,20.66,7/16/2024 3:37,7/16/2024,3
2314,22.13,20.64,7/16/2024 3:40,7/16/2024,3
2315,22.19,20.61,7/16/2024 3:45,7/16/2024,3
2316,22.16,20.59,7/16/2024 3:49,7/16/2024,3
2317,22.15,20.58,7/16/2024 3:52,7/16/2024,3
2318,22.23,20.58,7/16/2024 3:55,7/16/2024,3
2319,22.19,20.6,7/16/2024 3:58,7/16/2024,3
2320,22.19,20.6,7/16/2024 4:02,7/16/2024,4
2321,22.18,20.55,7/16/2024 4:08,7/16/2024,4
2322,22.21,20.58,7/16/2024 4:08,7/16/2024,4
2323,22.16,20.52,7/16/2024 4:11,7/16/2024,4
2324,22.21,20.51,7/16/2024 4:14,7/16/2024,4
2325,22.15,20.5,7/16/2024 4:17,7/16/2024,4
2326,22.18,20.48,7/16/2024 4:21,7/16/2024,4
2327,22.12,20.47,7/16/2024 4:28,7/16/2024,4
2328,22.12,20.46,7/16/2024 4:31,7/16/2024,4
2329,22.13,20.46,7/16/2024 4:35,7/16/2024,4
2330,22.08,20.48,7/16/2024 4:39,7/16/2024,4
2331,22.11,20.48,7/16/2024 4:42,7/16/2024,4
2332,22.04,20.47,7/16/2024 4:46,7/16/2024,4
2333,22.08,20.47,7/16/2024 4:49,7/16/2024,4
2334,22.05,20.46,7/16/2024 4:53,7/16/2024,4
2335,22.04,20.46,7/16/2024 4:56,7/16/2024,4
2336,22.04,20.47,7/16/2024 5:00,7/16/2024,5
2337,22.07,20.46,7/16/2024 5:04,7/16/2024,5
2338,22.09,20.45,7/16/2024 5:07,7/16/2024,5
2339,22.05,20.44,7/16/2024 5:11,7/16/2024,5
2340,22.09,20.43,7/16/2024 5:14,7/16/2024,5
2341,22.09,20.44,7/16/2024 5:17,7/16/2024,5
2342,22.07,20.45,7/16/2024 5:21,7/16/2024,5
2343,22.09,20.45,7/16/2024 5:24,7/16/2024,5
2344,22.11,20.45,7/16/2024 5:28,7/16/2024,5
2345,22.08,20.47,7/16/2024 5:32,7/16/2024,5
2346,22.13,20.49,7/16/2024 5:36,7/16/2024,5
2347,22.19,20.53,7/16/2024 5:44,7/16/2024,5
2348,22.15,20.55,7/16/2024 5:47,7/16/2024,5
2349,22.22,20.53,7/16/2024 5:50,7/16/2024,5
2350,22.19,20.54,7/16/2024 5:53,7/16/2024,5
2351,22.27,20.53,7/16/2024 5:56,7/16/2024,5
2352,22.27,20.53,7/16/2024 5:59,7/16/2024,5
2353,22.19,20.54,7/16/2024 6:02,7/16/2024,6
2354,22.28,20.53,7/16/2024 6:06,7/16/2024,6
2355,22.25,20.53,7/16/2024 6:12,7/16/2024,6
2356,22.22,20.5,7/16/2024 6:15,7/16/2024,6
2357,22.23,20.5,7/16/2024 6:18,7/16/2024,6
2358,22.27,20.51,7/16/2024 6:21,7/16/2024,6
2359,22.25,20.53,7/16/2024 6:25,7/16/2024,6
2360,22.27,20.57,7/16/2024 6:32,7/16/2024,6
2361,22.28,20.56,7/16/2024 6:36,7/16/2024,6
2362,22.34,20.58,7/16/2024 6:39,7/16/2024,6
2363,22.35,20.58,7/16/2024 6:42,7/16/2024,6
2364,22.32,20.58,7/16/2024 6:45,7/16/2024,6
2365,22.35,20.59,7/16/2024 6:49,7/16/2024,6
2366,22.31,20.6,7/16/2024 6:52,7/16/2024,6
2367,22.38,20.64,7/16/2024 6:55,7/16/2024,6
2368,22.39,20.64,7/16/2024 6:58,7/16/2024,6
2369,22.38,20.66,7/16/2024 7:01,7/16/2024,7
2370,22.52,20.68,7/16/2024 7:04,7/16/2024,7
2371,22.46,20.74,7/16/2024 7:11,7/16/2024,7
2372,22.48,20.73,7/16/2024 7:14,7/16/2024,7
2373,22.53,20.74,7/16/2024 7:17,7/16/2024,7
2374,22.56,20.74,7/16/2024 7:21,7/16/2024,7
2375,22.63,20.77,7/16/2024 7:24,7/16/2024,7
2376,22.7,20.82,7/16/2024 7:27,7/16/2024,7
2377,22.7,20.84,7/16/2024 7:31,7/16/2024,7
2378,22.77,20.87,7/16/2024 7:34,7/16/2024,7
2379,22.83,20.92,7/16/2024 7:37,7/16/2024,7
2380,22.85,20.95,7/16/2024 7:42,7/16/2024,7
2381,23.03,21.07,7/16/2024 7:45,7/16/2024,7
2382,23.11,21.13,7/16/2024 7:49,7/16/2024,7
2383,23.08,21.17,7/16/2024 7:52,7/16/2024,7
2384,23.18,21.2,7/16/2024 7:55,7/16/2024,7
2385,23.26,21.27,7/16/2024 7:59,7/16/2024,7
2386,23.41,21.37,7/16/2024 8:02,7/16/2024,8
2387,23.52,21.48,7/16/2024 8:06,7/16/2024,8
2388,23.61,21.57,7/16/2024 8:10,7/16/2024,8
2389,23.7,21.64,7/16/2024 8:14,7/16/2024,8
2390,23.79,21.74,7/16/2024 8:17,7/16/2024,8
2391,23.83,21.8,7/16/2024 8:20,7/16/2024,8
2392,23.93,21.9,7/16/2024 8:24,7/16/2024,8
2393,23.95,21.89,7/16/2024 8:27,7/16/2024,8
2394,24.04,21.95,7/16/2024 8:30,7/16/2024,8
2395,24.27,22.08,7/16/2024 8:34,7/16/2024,8
2396,24.27,22.15,7/16/2024 8:37,7/16/2024,8
2397,24.27,22.18,7/16/2024 8:40,7/16/2024,8
2398,24.44,22.3,7/16/2024 8:43,7/16/2024,8
2399,24.48,22.36,7/16/2024 8:46,7/16/2024,8
2400,24.55,22.43,7/16/2024 8:50,7/16/2024,8
2401,24.41,22.44,7/16/2024 8:53,7/16/2024,8
2402,24.31,22.41,7/16/2024 8:56,7/16/2024,8
2403,24.42,22.44,7/16/2024 9:00,7/16/2024,9
2404,24.81,22.61,7/16/2024 9:03,7/16/2024,9
2405,24.95,22.76,7/16/2024 9:06,7/16/2024,9
2406,24.86,22.84,7/16/2024 9:10,7/16/2024,9
2407,24.78,22.83,7/16/2024 9:13,7/16/2024,9
2408,24.85,22.87,7/16/2024 9:17,7/16/2024,9
2409,25.1,23.01,7/16/2024 9:24,7/16/2024,9
2410,25.17,23.07,7/16/2024 9:27,7/16/2024,9
2411,25.14,23.15,7/16/2024 9:34,7/16/2024,9
2412,25.02,23.17,7/16/2024 9:37,7/16/2024,9
2413,24.95,23.17,7/16/2024 9:40,7/16/2024,9
2414,24.9,23.14,7/16/2024 9:44,7/16/2024,9
2415,24.81,23.1,7/16/2024 9:50,7/16/2024,9
2416,24.9,23.05,7/16/2024 9:53,7/16/2024,9
2417,25.07,23.08,7/16/2024 9:57,7/16/2024,9
2418,25.36,23.22,7/16/2024 10:00,7/16/2024,10
2419,25.52,23.33,7/16/2024 10:03,7/16/2024,10
2420,25.58,23.41,7/16/2024 10:06,7/16/2024,10
2421,25.82,23.54,7/16/2024 10:09,7/16/2024,10
2422,26.12,23.74,7/16/2024 10:13,7/16/2024,10
2423,26.35,24,7/16/2024 10:16,7/16/2024,10
2424,26.05,24,7/16/2024 10:20,7/16/2024,10
2425,25.78,23.97,7/16/2024 10:25,7/16/2024,10
2426,26.71,24.67,7/16/2024 10:28,7/16/2024,10
2427,27.09,25.08,7/16/2024 10:31,7/16/2024,10
2428,27.16,25.18,7/16/2024 10:35,7/16/2024,10
2429,26.9,25.14,7/16/2024 10:38,7/16/2024,10
2430,26.2,24.7,7/16/2024 10:41,7/16/2024,10
2431,25.78,24.4,7/16/2024 10:48,7/16/2024,10
2432,25.78,24.5,7/16/2024 10:48,7/16/2024,10
2433,26.06,24.41,7/16/2024 10:52,7/16/2024,10
2434,26.5,24.52,7/16/2024 10:55,7/16/2024,10
2435,26.88,24.72,7/16/2024 10:58,7/16/2024,10
2436,26.87,24.77,7/16/2024 11:01,7/16/2024,11
2437,26.97,24.84,7/16/2024 11:04,7/16/2024,11
2438,26.95,24.93,7/16/2024 11:08,7/16/2024,11
2439,26.99,24.94,7/16/2024 11:11,7/16/2024,11
2440,27.08,24.95,7/16/2024 11:14,7/16/2024,11
2441,27.61,25.31,7/16/2024 11:17,7/16/2024,11
2442,28.32,25.67,7/16/2024 11:20,7/16/2024,11
2443,28.87,26.05,7/16/2024 11:24,7/16/2024,11
2444,28.7,26.17,7/16/2024 11:27,7/16/2024,11
2445,28.76,26.22,7/16/2024 11:30,7/16/2024,11
2446,29.03,26.44,7/16/2024 11:33,7/16/2024,11
2447,28.9,26.5,7/16/2024 11:36,7/16/2024,11
2448,28.39,26.39,7/16/2024 11:39,7/16/2024,11
2449,27.77,26.15,7/16/2024 11:43,7/16/2024,11
2450,27.57,26.05,7/16/2024 11:46,7/16/2024,11
2451,27.48,25.93,7/16/2024 11:49,7/16/2024,11
2452,27.59,25.94,7/16/2024 11:52,7/16/2024,11
2453,27.39,25.84,7/16/2024 11:55,7/16/2024,11
2454,26.99,25.72,7/16/2024 11:59,7/16/2024,11
2455,26.46,25.39,7/16/2024 12:02,7/16/2024,12
2456,26.2,25.25,7/16/2024 12:05,7/16/2024,12
2457,24.95,24.31,7/16/2024 12:21,7/16/2024,12
2458,25.81,24.94,7/16/2024 12:21,7/16/2024,12
2459,25.12,24.42,7/16/2024 12:21,7/16/2024,12
2460,25.37,24.58,7/16/2024 12:22,7/16/2024,12
2461,24.59,24.03,7/16/2024 12:25,7/16/2024,12
2462,25.88,24.8,7/16/2024 14:04,7/16/2024,14
2463,24.38,23.63,7/16/2024 14:04,7/16/2024,14
2464,24.68,23.77,7/16/2024 14:08,7/16/2024,14
2465,27.79,26.65,7/16/2024 14:08,7/16/2024,14
2466,25,24.48,7/16/2024 14:08,7/16/2024,14
2467,24.41,23.85,7/16/2024 14:08,7/16/2024,14
2468,27.19,26.45,7/16/2024 14:08,7/16/2024,14
2469,25.09,24.47,7/16/2024 14:08,7/16/2024,14
2470,26.57,25.9,7/16/2024 14:08,7/16/2024,14
2471,24.93,23.92,7/16/2024 14:09,7/16/2024,14
2472,24.5,23.66,7/16/2024 14:09,7/16/2024,14
2473,26,25.39,7/16/2024 14:09,7/16/2024,14
2474,25.87,24.74,7/16/2024 14:09,7/16/2024,14
2475,25.85,25.18,7/16/2024 14:09,7/16/2024,14
2476,25.24,24.34,7/16/2024 14:10,7/16/2024,14
2477,26.36,24.99,7/16/2024 14:10,7/16/2024,14
2478,25.75,24.97,7/16/2024 14:10,7/16/2024,14
2479,24.37,23.74,7/16/2024 14:10,7/16/2024,14
2480,25.79,24.91,7/16/2024 14:10,7/16/2024,14
2481,28.12,26.04,7/16/2024 14:14,7/16/2024,14
2482,28.94,26.92,7/16/2024 14:17,7/16/2024,14
2483,28.87,26.9,7/16/2024 14:21,7/16/2024,14
2484,28.03,26.37,7/16/2024 14:24,7/16/2024,14
2485,27.83,26.16,7/16/2024 14:27,7/16/2024,14
2486,27.81,26.1,7/16/2024 14:33,7/16/2024,14
2487,26.75,24.87,7/16/2024 14:36,7/16/2024,14
2488,26.71,24.85,7/16/2024 14:39,7/16/2024,14
2489,26.88,24.97,7/16/2024 14:43,7/16/2024,14
2490,27.11,25.1,7/16/2024 14:46,7/16/2024,14
2491,27.35,25.3,7/16/2024 14:49,7/16/2024,14
2492,27.21,25.38,7/16/2024 14:52,7/16/2024,14
2493,27.11,25.33,7/16/2024 14:55,7/16/2024,14
2494,27.33,25.37,7/16/2024 15:00,7/16/2024,15
2495,28.04,26.14,7/16/2024 15:03,7/16/2024,15
2496,28.52,26.52,7/16/2024 15:10,7/16/2024,15
2497,28.08,26.26,7/16/2024 15:10,7/16/2024,15
2498,29.06,26.91,7/16/2024 15:13,7/16/2024,15
2499,29.37,27.1,7/16/2024 15:17,7/16/2024,15
2500,28.58,26.62,7/16/2024 15:20,7/16/2024,15
2501,28.34,26.77,7/16/2024 15:46,7/16/2024,15
2502,28.67,26.82,7/16/2024 15:48,7/16/2024,15
2503,27.09,26.05,7/16/2024 15:48,7/16/2024,15
2504,27.57,26.42,7/16/2024 15:48,7/16/2024,15
2505,26.7,25.67,7/16/2024 15:48,7/16/2024,15
2506,26.6,25.42,7/16/2024 15:51,7/16/2024,15
2507,26.51,25.33,7/16/2024 15:54,7/16/2024,15
2508,25.88,25.06,7/16/2024 16:01,7/16/2024,16
2509,26.18,25.18,7/16/2024 16:01,7/16/2024,16
2510,25.45,24.64,7/16/2024 16:10,7/16/2024,16
2511,25.65,24.84,7/16/2024 16:11,7/16/2024,16
2512,25.34,24.5,7/16/2024 16:16,7/16/2024,16
2513,26,25.08,7/16/2024 16:37,7/16/2024,16
2514,26.05,24.83,7/16/2024 16:38,7/16/2024,16
2515,26.43,25.14,7/16/2024 16:38,7/16/2024,16
2516,25.67,24.67,7/16/2024 16:38,7/16/2024,16
2517,26.33,24.98,7/16/2024 16:38,7/16/2024,16
2518,25.85,25,7/16/2024 16:41,7/16/2024,16
2519,25.84,24.95,7/16/2024 16:47,7/16/2024,16
2520,25.82,25,7/16/2024 16:58,7/16/2024,16
2521,25.55,24.82,7/16/2024 16:58,7/16/2024,16
2522,25.81,24.72,7/16/2024 17:01,7/16/2024,17
2523,25.96,24.87,7/16/2024 17:04,7/16/2024,17
2524,26.19,25.12,7/16/2024 17:07,7/16/2024,17
2525,25.82,25.02,7/16/2024 17:12,7/16/2024,17
2526,26.02,25.03,7/16/2024 17:24,7/16/2024,17
2527,26.1,24.99,7/16/2024 17:24,7/16/2024,17
2528,25.85,24.93,7/16/2024 17:24,7/16/2024,17
2529,25.72,24.92,7/16/2024 17:27,7/16/2024,17
2530,25.24,24.52,7/16/2024 17:30,7/16/2024,17
2531,24.95,24.17,7/16/2024 17:34,7/16/2024,17
2532,24.75,24.01,7/16/2024 17:37,7/16/2024,17
2533,24.55,23.85,7/16/2024 17:40,7/16/2024,17
2534,24.39,23.67,7/16/2024 17:43,7/16/2024,17
2535,24.24,23.56,7/16/2024 17:46,7/16/2024,17
2536,24.03,23.4,7/16/2024 17:50,7/16/2024,17
2537,23.9,23.26,7/16/2024 17:53,7/16/2024,17
2538,23.79,23.18,7/16/2024 17:56,7/16/2024,17
2539,23.77,23.16,7/16/2024 17:59,7/16/2024,17
2540,23.66,22.99,7/16/2024 18:03,7/16/2024,18
2541,23.56,22.8,7/16/2024 18:06,7/16/2024,18
2542,23.46,22.67,7/16/2024 18:09,7/16/2024,18
2543,23.48,22.59,7/16/2024 18:12,7/16/2024,18
2544,23.38,22.46,7/16/2024 18:15,7/16/2024,18
2545,23.31,22.4,7/16/2024 18:19,7/16/2024,18
2546,23.28,22.31,7/16/2024 18:22,7/16/2024,18
2547,23.21,22.18,7/16/2024 18:28,7/16/2024,18
2548,23.17,22.14,7/16/2024 18:33,7/16/2024,18
2549,23.14,22.07,7/16/2024 18:36,7/16/2024,18
2550,23.03,22.01,7/16/2024 18:40,7/16/2024,18
2551,23.03,21.94,7/16/2024 18:43,7/16/2024,18
2552,22.98,21.9,7/16/2024 18:46,7/16/2024,18
2553,23.04,21.86,7/16/2024 18:49,7/16/2024,18
2554,22.97,21.83,7/16/2024 18:54,7/16/2024,18
2555,23,21.81,7/16/2024 18:57,7/16/2024,18
2556,22.93,21.8,7/16/2024 19:00,7/16/2024,19
2557,22.97,21.78,7/16/2024 19:03,7/16/2024,19
2558,22.98,21.76,7/16/2024 19:07,7/16/2024,19
2559,22.98,21.76,7/16/2024 19:10,7/16/2024,19
2560,22.97,21.77,7/16/2024 19:13,7/16/2024,19
2561,23,21.77,7/16/2024 19:16,7/16/2024,19
2562,23.03,21.76,7/16/2024 19:20,7/16/2024,19
2563,23.01,21.77,7/16/2024 19:23,7/16/2024,19
2564,23.06,21.79,7/16/2024 19:26,7/16/2024,19
2565,23.06,21.81,7/16/2024 19:29,7/16/2024,19
2566,23.08,21.82,7/16/2024 19:34,7/16/2024,19
2567,23.1,21.82,7/16/2024 19:37,7/16/2024,19
2568,23,21.77,7/16/2024 19:43,7/16/2024,19
2569,22.97,21.75,7/16/2024 19:47,7/16/2024,19
2570,22.9,21.7,7/16/2024 19:50,7/16/2024,19
2571,22.86,21.67,7/16/2024 19:53,7/16/2024,19
2572,22.86,21.66,7/16/2024 19:56,7/16/2024,19
2573,22.82,21.64,7/16/2024 20:00,7/16/2024,20
2574,22.71,21.57,7/16/2024 20:07,7/16/2024,20
2575,22.73,21.59,7/16/2024 20:07,7/16/2024,20
2576,22.73,21.57,7/16/2024 20:10,7/16/2024,20
2577,22.67,21.55,7/16/2024 20:13,7/16/2024,20
2578,22.67,21.54,7/16/2024 20:17,7/16/2024,20
2579,22.67,21.52,7/16/2024 20:20,7/16/2024,20
2580,22.6,21.51,7/16/2024 20:23,7/16/2024,20
2581,22.62,21.5,7/16/2024 20:27,7/16/2024,20
2582,22.64,21.48,7/16/2024 20:30,7/16/2024,20
2583,22.63,21.44,7/16/2024 20:33,7/16/2024,20
2584,22.56,21.42,7/16/2024 20:36,7/16/2024,20
2585,22.58,21.42,7/16/2024 20:39,7/16/2024,20
2586,22.6,21.4,7/16/2024 20:43,7/16/2024,20
2587,22.59,21.39,7/16/2024 20:46,7/16/2024,20
2588,22.58,21.37,7/16/2024 20:49,7/16/2024,20
2589,22.6,21.35,7/16/2024 20:52,7/16/2024,20
2590,22.64,21.34,7/16/2024 20:55,7/16/2024,20
2591,22.63,21.33,7/16/2024 20:59,7/16/2024,20
2592,22.59,21.34,7/16/2024 21:02,7/16/2024,21
2593,22.63,21.33,7/16/2024 21:05,7/16/2024,21
2594,22.62,21.31,7/16/2024 21:08,7/16/2024,21
2595,22.6,21.32,7/16/2024 21:12,7/16/2024,21
2596,22.67,21.33,7/16/2024 21:15,7/16/2024,21
2597,22.67,21.32,7/16/2024 21:18,7/16/2024,21
2598,22.7,21.31,7/16/2024 21:21,7/16/2024,21
2599,22.66,21.31,7/16/2024 21:25,7/16/2024,21
2600,22.7,21.32,7/16/2024 21:28,7/16/2024,21
2601,22.71,21.34,7/16/2024 21:31,7/16/2024,21
2602,22.73,21.37,7/16/2024 21:34,7/16/2024,21
2603,22.79,21.49,7/16/2024 21:42,7/16/2024,21
2604,22.79,21.53,7/16/2024 21:45,7/16/2024,21
2605,22.8,21.56,7/16/2024 21:48,7/16/2024,21
2606,22.8,21.63,7/16/2024 21:52,7/16/2024,21
2607,22.8,21.69,7/16/2024 21:55,7/16/2024,21
2608,22.8,21.73,7/16/2024 21:58,7/16/2024,21
2609,22.71,21.72,7/16/2024 22:01,7/16/2024,22
2610,22.8,21.76,7/16/2024 22:04,7/16/2024,22
2611,22.79,21.78,7/16/2024 22:09,7/16/2024,22
2612,22.8,21.78,7/16/2024 22:12,7/16/2024,22
2613,22.73,21.75,7/16/2024 22:15,7/16/2024,22
2614,22.73,21.73,7/16/2024 22:18,7/16/2024,22
2615,22.85,21.75,7/16/2024 22:21,7/16/2024,22
2616,22.8,21.76,7/16/2024 22:26,7/16/2024,22
2617,22.83,21.81,7/16/2024 22:29,7/16/2024,22
2618,22.83,21.83,7/16/2024 22:32,7/16/2024,22
2619,22.9,21.85,7/16/2024 22:35,7/16/2024,22
2620,22.82,21.85,7/16/2024 22:38,7/16/2024,22
2621,22.83,21.86,7/16/2024 22:42,7/16/2024,22
2622,22.82,21.87,7/16/2024 22:45,7/16/2024,22
2623,22.83,21.84,7/16/2024 22:48,7/16/2024,22
2624,22.8,21.8,7/16/2024 22:51,7/16/2024,22
2625,22.89,21.83,7/16/2024 22:54,7/16/2024,22
2626,22.91,21.88,7/16/2024 22:58,7/16/2024,22
2627,22.86,21.86,7/16/2024 23:01,7/16/2024,23
2628,22.89,21.87,7/16/2024 23:04,7/16/2024,23
2629,22.86,21.89,7/16/2024 23:07,7/16/2024,23
2630,22.86,21.9,7/16/2024 23:10,7/16/2024,23
2631,22.86,21.91,7/16/2024 23:13,7/16/2024,23
2632,22.87,21.91,7/16/2024 23:16,7/16/2024,23
2633,22.9,21.91,7/16/2024 23:20,7/16/2024,23
2634,22.93,21.93,7/16/2024 23:23,7/16/2024,23
2635,22.85,21.93,7/16/2024 23:26,7/16/2024,23
2636,22.89,21.9,7/16/2024 23:29,7/16/2024,23
2637,22.86,21.91,7/16/2024 23:34,7/16/2024,23
2638,22.83,21.83,7/16/2024 23:38,7/16/2024,23
2639,22.87,21.8,7/16/2024 23:41,7/16/2024,23
2640,22.86,21.78,7/16/2024 23:45,7/16/2024,23
2641,22.86,21.75,7/16/2024 23:48,7/16/2024,23
2642,22.86,21.74,7/16/2024 23:51,7/16/2024,23
2643,22.83,21.74,7/16/2024 23:54,7/16/2024,23
2644,22.89,21.78,7/16/2024 23:58,7/16/2024,23
2645,22.86,21.82,7/17/2024 0:01,7/17/2024,0
2646,22.77,21.79,7/17/2024 0:07,7/17/2024,0
2647,22.8,21.78,7/17/2024 0:10,7/17/2024,0
2648,22.76,21.75,7/17/2024 0:13,7/17/2024,0
2649,22.8,21.76,7/17/2024 0:20,7/17/2024,0
2650,22.82,21.72,7/17/2024 0:23,7/17/2024,0
2651,22.76,21.7,7/17/2024 0:27,7/17/2024,0
2652,22.74,21.65,7/17/2024 0:31,7/17/2024,0
2653,22.7,21.61,7/17/2024 0:34,7/17/2024,0
2654,22.7,21.59,7/17/2024 0:37,7/17/2024,0
2655,22.67,21.56,7/17/2024 0:41,7/17/2024,0
2656,22.7,21.57,7/17/2024 0:44,7/17/2024,0
2657,22.7,21.53,7/17/2024 0:47,7/17/2024,0
2658,22.66,21.49,7/17/2024 0:50,7/17/2024,0
2659,22.58,21.33,7/17/2024 1:00,7/17/2024,1
2660,22.53,21.29,7/17/2024 1:03,7/17/2024,1
2661,22.6,21.28,7/17/2024 1:07,7/17/2024,1
2662,22.6,21.29,7/17/2024 1:10,7/17/2024,1
2663,22.59,21.27,7/17/2024 1:13,7/17/2024,1
2664,22.58,21.25,7/17/2024 1:16,7/17/2024,1
2665,22.6,21.25,7/17/2024 1:21,7/17/2024,1
2666,22.59,21.25,7/17/2024 1:25,7/17/2024,1
